字段名,重复值,开始时间,结束时间,持续长度,is_zero_value,异常类型
ACTIVE_POWER_DING,0.0,2024-09-16 23:30:00,2024-09-16 23:34:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-21 06:57:00,2024-09-21 07:10:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-24 15:23:00,2024-09-24 15:28:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-27 06:09:00,2024-09-27 06:13:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-27 06:23:00,2024-09-27 06:32:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-27 07:49:00,2024-09-27 07:54:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-27 07:59:00,2024-09-27 08:03:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-09-27 14:10:00,2024-09-27 14:19:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-10-05 21:39:00,2024-10-05 21:43:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,7.933811,2024-10-09 16:34:00,2024-10-09 16:39:00,6,False,集电线路非零卡值-删除
ACTIVE_POWER_DING,0.0,2024-10-10 16:15:00,2024-10-10 16:19:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-10-10 17:01:00,2024-10-10 17:05:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-01 03:08:00,2024-11-01 03:12:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,184.33336,2024-11-02 10:38:00,2024-11-02 10:44:00,7,False,集电线路非零卡值-删除
ACTIVE_POWER_DING,156.97502,2024-11-02 15:21:00,2024-11-02 15:25:00,5,False,集电线路非零卡值-删除
ACTIVE_POWER_DING,0.0,2024-11-08 20:31:00,2024-11-08 20:35:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-09 00:49:00,2024-11-09 00:55:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-09 01:07:00,2024-11-09 01:11:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-12 02:01:00,2024-11-12 02:06:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-12 02:55:00,2024-11-12 03:03:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-12 05:20:00,2024-11-12 05:29:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-12 14:57:00,2024-11-12 15:08:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-12 17:43:00,2024-11-12 17:47:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-14 03:05:00,2024-11-14 03:11:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-14 05:11:00,2024-11-14 05:15:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-14 06:49:00,2024-11-14 06:53:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-14 07:08:00,2024-11-14 07:12:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-14 08:54:00,2024-11-14 08:59:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-15 09:55:00,2024-11-15 10:00:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-15 16:41:00,2024-11-15 16:46:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-15 17:28:00,2024-11-15 17:35:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-16 10:23:00,2024-11-16 10:27:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-16 10:33:00,2024-11-16 10:37:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-17 01:30:00,2024-11-17 01:35:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-17 01:37:00,2024-11-17 01:41:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-28 23:30:00,2024-11-29 01:07:00,98,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-29 01:45:00,2024-11-29 01:50:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-29 01:53:00,2024-11-29 02:06:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-11-29 03:03:00,2024-12-04 23:41:00,8439,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-12-04 23:46:00,2024-12-04 23:57:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-12-05 00:11:00,2024-12-05 00:17:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_DING,0.0,2024-12-05 00:24:00,2024-12-05 00:33:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 06:45:00,2024-03-25 06:49:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 07:39:00,2024-03-25 07:43:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 08:57:00,2024-03-25 09:12:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 10:46:00,2024-03-25 10:55:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 11:21:00,2024-03-25 11:31:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 11:44:00,2024-03-25 11:53:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 11:59:00,2024-03-25 12:07:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 12:09:00,2024-03-25 12:17:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 12:24:00,2024-03-25 12:35:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 12:45:00,2024-03-25 12:52:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-25 23:53:00,2024-03-26 00:04:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 02:58:00,2024-03-26 03:02:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 03:10:00,2024-03-26 03:16:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 08:25:00,2024-03-26 08:29:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 11:42:00,2024-03-26 11:46:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 16:19:00,2024-03-26 16:27:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 16:31:00,2024-03-26 16:42:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 17:00:00,2024-03-26 17:34:00,35,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 17:46:00,2024-03-26 18:18:00,33,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 18:31:00,2024-03-26 18:39:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 18:41:00,2024-03-26 18:50:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 20:44:00,2024-03-26 21:07:00,24,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 21:19:00,2024-03-26 21:23:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 21:25:00,2024-03-26 21:33:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-26 21:35:00,2024-03-26 21:42:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-27 02:50:00,2024-03-27 02:54:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-27 03:30:00,2024-03-27 03:34:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 05:07:00,2024-03-28 05:25:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 05:41:00,2024-03-28 05:54:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 07:29:00,2024-03-28 07:40:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 13:34:00,2024-03-28 14:13:00,40,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 14:15:00,2024-03-28 14:43:00,29,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 15:54:00,2024-03-28 16:00:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 16:07:00,2024-03-28 16:22:00,16,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 16:30:00,2024-03-28 16:34:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 16:53:00,2024-03-28 16:57:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 17:23:00,2024-03-28 17:36:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 18:11:00,2024-03-28 18:15:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-28 20:32:00,2024-03-28 20:40:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-29 18:27:00,2024-03-29 18:38:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-29 23:30:00,2024-03-29 23:34:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 10:57:00,2024-03-30 11:02:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 11:29:00,2024-03-30 11:39:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 11:54:00,2024-03-30 11:59:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 15:30:00,2024-03-30 15:42:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 17:36:00,2024-03-30 17:42:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 17:56:00,2024-03-30 18:00:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 18:02:00,2024-03-30 18:16:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 18:30:00,2024-03-30 18:35:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 18:49:00,2024-03-30 18:58:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-03-30 19:06:00,2024-03-30 19:11:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-07 14:08:00,2024-04-07 14:12:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-08 15:36:00,2024-04-08 15:50:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-08 19:27:00,2024-04-08 19:32:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 07:27:00,2024-04-12 07:37:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 08:31:00,2024-04-12 08:38:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 10:22:00,2024-04-12 10:31:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 10:33:00,2024-04-12 10:38:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 11:26:00,2024-04-12 11:40:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 17:51:00,2024-04-12 17:56:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-12 19:28:00,2024-04-12 19:34:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 02:01:00,2024-04-13 02:11:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 05:00:00,2024-04-13 05:05:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 05:15:00,2024-04-13 05:21:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 05:23:00,2024-04-13 05:27:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 05:34:00,2024-04-13 05:43:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 14:41:00,2024-04-13 14:53:00,13,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 17:13:00,2024-04-13 17:23:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 17:52:00,2024-04-13 18:10:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-13 18:23:00,2024-04-13 18:30:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 06:09:00,2024-04-15 06:14:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 06:36:00,2024-04-15 06:40:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 10:28:00,2024-04-15 10:34:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 11:05:00,2024-04-15 11:09:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 11:25:00,2024-04-15 11:38:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 11:42:00,2024-04-15 11:53:00,12,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-15 11:55:00,2024-04-15 12:04:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-16 13:04:00,2024-04-16 13:10:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-16 13:32:00,2024-04-16 13:46:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-16 13:55:00,2024-04-16 14:03:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-16 14:10:00,2024-04-16 14:18:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-17 13:35:00,2024-04-17 13:40:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-17 13:42:00,2024-04-17 13:50:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-17 14:04:00,2024-04-17 14:08:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-17 14:11:00,2024-04-17 14:17:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-17 14:19:00,2024-04-17 14:26:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-18 04:41:00,2024-04-18 04:47:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-18 14:11:00,2024-04-18 14:16:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-18 17:06:00,2024-04-18 17:24:00,19,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-18 17:30:00,2024-04-18 17:37:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-21 21:31:00,2024-04-21 21:55:00,25,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 03:18:00,2024-04-23 03:32:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 03:40:00,2024-04-23 03:48:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 12:16:00,2024-04-23 12:20:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 14:20:00,2024-04-23 14:26:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 17:29:00,2024-04-23 18:04:00,36,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 19:27:00,2024-04-23 19:40:00,14,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 20:03:00,2024-04-23 20:07:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 20:12:00,2024-04-23 20:17:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-23 20:28:00,2024-04-23 20:42:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-24 03:47:00,2024-04-24 03:53:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-24 10:04:00,2024-04-24 10:12:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-24 10:25:00,2024-04-24 10:33:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-24 10:50:00,2024-04-24 10:59:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-24 14:57:00,2024-04-24 15:17:00,21,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-24 20:23:00,2024-04-24 20:33:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 10:14:00,2024-04-26 10:20:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 10:22:00,2024-04-26 10:27:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 10:43:00,2024-04-26 10:49:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 12:38:00,2024-04-26 12:48:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 13:01:00,2024-04-26 13:07:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 13:12:00,2024-04-26 13:18:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-04-26 13:56:00,2024-04-26 14:10:00,15,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-01 01:57:00,2024-05-01 02:06:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,7.5624056,2024-05-05 02:57:00,2024-05-05 03:06:00,10,False,集电线路非零卡值-删除
ACTIVE_POWER_WU,0.0,2024-05-05 05:25:00,2024-05-05 05:34:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-05 05:39:00,2024-05-05 05:44:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-06 08:48:00,2024-05-06 09:15:00,28,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-06 16:46:00,2024-05-06 17:02:00,17,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-06 17:04:00,2024-05-06 17:27:00,24,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 11:56:00,2024-05-07 12:16:00,21,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 12:38:00,2024-05-07 12:54:00,17,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 13:01:00,2024-05-07 13:05:00,5,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 13:26:00,2024-05-07 13:43:00,18,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 13:45:00,2024-05-07 14:07:00,23,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 18:02:00,2024-05-07 18:07:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 21:07:00,2024-05-07 21:15:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-07 21:31:00,2024-05-07 21:40:00,10,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-08 01:55:00,2024-05-08 02:03:00,9,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-08 02:23:00,2024-05-08 02:33:00,11,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-08 02:49:00,2024-05-08 02:54:00,6,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-08 02:56:00,2024-05-08 03:02:00,7,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-08 03:09:00,2024-05-08 03:16:00,8,True,集电线路零值-需结合风机数据判断
ACTIVE_POWER_WU,0.0,2024-05-08 06:21:00,2024-05-08 06:36:00,16,True,集电线路零值-需结合风机数据判断
