风机编号,厂商,集电线路,开始时间,结束时间,持续长度(min),状态码,冻结有功kW,冻结风速ms,同时冻结风机数,异常类型
110,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.215,135,多机-大范围-短时
111,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5192.16,11.158,135,多机-大范围-短时
112,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.154,135,多机-大范围-短时
113,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,10.693,135,多机-大范围-短时
114,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5208.51,10.372,135,多机-大范围-短时
115,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5213.9,13.8,135,多机-大范围-短时
116,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5151.29,10.2,135,多机-大范围-短时
117,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,-16.71,12.553,135,多机-大范围-短时
118,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5397.21,11.689,135,多机-大范围-短时
120,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,13.349,135,多机-大范围-短时
121,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5200.74,11.881,135,多机-大范围-短时
122,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.452,135,多机-大范围-短时
123,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5353.72,13.115,135,多机-大范围-短时
124,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5322.46,13.494,135,多机-大范围-短时
125,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5379.16,14.139,135,多机-大范围-短时
126,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5489.64,14.273,135,多机-大范围-短时
127,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5249.0,13.0,135,多机-大范围-短时
128,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5364.984,12.881,135,多机-大范围-短时
129,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,12.198,135,多机-大范围-短时
130,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.699,135,多机-大范围-短时
131,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,103.0,4005.7,12.551,135,多机-大范围-短时
132,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5259.15,10.501,135,多机-大范围-短时
133,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,-12.25,10.548,135,多机-大范围-短时
134,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5254.44,11.1,135,多机-大范围-短时
135,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.701,135,多机-大范围-短时
136,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.99,135,多机-大范围-短时
137,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,103.0,3506.898,12.761,135,多机-大范围-短时
138,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5320.42,13.55,135,多机-大范围-短时
139,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5225.65,13.38,135,多机-大范围-短时
140,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5300.44,13.687,135,多机-大范围-短时
141,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5248.02,14.144,135,多机-大范围-短时
142,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,106.0,6937.9,10.685,135,多机-大范围-短时
143,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5345.28,12.991,135,多机-大范围-短时
144,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,-7.193,16.556,135,多机-大范围-短时
145,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,103.0,3370.35,13.846,135,多机-大范围-短时
146,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5258.68,13.074,135,多机-大范围-短时
147,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,-25.49,15.746,135,多机-大范围-短时
148,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5208.56,14.211,135,多机-大范围-短时
149,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,11.389,135,多机-大范围-短时
150,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5288.42,13.122,135,多机-大范围-短时
151,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,110.0,0.0,14.902,135,多机-大范围-短时
152,东气,DING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,102.0,5357.36,11.719,135,多机-大范围-短时
153,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3581.7998,10.2873,135,多机-大范围-短时
154,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,3606.0,13.9029,135,多机-大范围-短时
155,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,6669.0,14.0498,135,多机-大范围-短时
156,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,3701.0,12.8743,135,多机-大范围-短时
157,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3789.0,11.9434,135,多机-大范围-短时
158,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3042.0,11.8494,135,多机-大范围-短时
159,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3751.0,12.8158,135,多机-大范围-短时
160,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3803.0,15.088,135,多机-大范围-短时
161,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3912.0,14.2053,135,多机-大范围-短时
162,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,6690.0,14.2769,135,多机-大范围-短时
163,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,3814.0,12.2567,135,多机-大范围-短时
164,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,3877.0,11.0911,135,多机-大范围-短时
165,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,730.0,5.4611,135,多机-大范围-短时
166,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,2.0,4028.0,10.9844,135,多机-大范围-短时
167,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,3451.0,12.2694,135,多机-大范围-短时
168,明阳,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,1.0,5489.0,13.0,135,多机-大范围-短时
169,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2078.65,12.59,135,多机-大范围-短时
170,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,1941.21,12.58,135,多机-大范围-短时
171,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2185.35,13.35,135,多机-大范围-短时
172,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2425.23,12.56,135,多机-大范围-短时
173,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2817.91,12.93,135,多机-大范围-短时
174,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,5437.78,14.0,135,多机-大范围-短时
175,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2196.45,13.0,135,多机-大范围-短时
176,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,1902.79,13.0,135,多机-大范围-短时
177,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2984.37,13.14,135,多机-大范围-短时
178,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2290.35,12.44,135,多机-大范围-短时
179,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,4710.46,12.95,135,多机-大范围-短时
180,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3428.27,12.99,135,多机-大范围-短时
181,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3096.2,13.26,135,多机-大范围-短时
182,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3210.59,13.45,135,多机-大范围-短时
183,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3068.89,12.31,135,多机-大范围-短时
184,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,6667.89,13.89,135,多机-大范围-短时
185,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2300.6,12.34,135,多机-大范围-短时
186,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3727.91,12.91,135,多机-大范围-短时
187,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3978.03,13.18,135,多机-大范围-短时
188,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,5788.63,13.59,135,多机-大范围-短时
189,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,6514.23,14.27,135,多机-大范围-短时
190,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2165.72,11.45,135,多机-大范围-短时
191,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3740.71,11.75,135,多机-大范围-短时
192,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,2790.59,11.21,135,多机-大范围-短时
193,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3291.69,9.11,135,多机-大范围-短时
194,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,4938.39,12.29,135,多机-大范围-短时
195,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,3349.74,13.5,135,多机-大范围-短时
196,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,1984.75,12.33,135,多机-大范围-短时
197,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,4514.12,11.99,135,多机-大范围-短时
198,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,5322.53,13.54,135,多机-大范围-短时
199,金风,BING,2024-04-20 17:02:00,2024-04-20 17:11:00,10,5.0,6656.79,14.05,135,多机-大范围-短时
162,明阳,BING,2024-04-21 08:05:00,2024-04-21 12:58:00,294,6.0,3369.0,7.8393,2,多机-小范围-长时
163,明阳,BING,2024-04-21 08:05:00,2024-04-21 12:58:00,294,6.0,1442.0,6.3135,2,多机-小范围-长时
85,明阳,WU,2024-04-21 08:40:00,2024-04-21 08:44:00,5,3.0,0.0,0.518,1,单机-短时
85,明阳,WU,2024-04-21 14:56:00,2024-05-06 12:44:00,21469,6.0,0.0,9.7272,4,多机-小范围-长时
91,明阳,WU,2024-04-21 14:56:00,2024-05-06 12:43:00,21468,6.0,2644.0,7.428,4,多机-小范围-长时
97,明阳,WU,2024-04-21 14:56:00,2024-05-06 12:43:00,21468,6.0,3560.0,9.0202,4,多机-小范围-长时
107,明阳,WU,2024-04-21 14:56:00,2024-05-06 12:44:00,21469,6.0,2098.0,7.9395,4,多机-小范围-长时
162,明阳,BING,2024-04-24 15:47:00,2024-04-24 19:54:00,248,6.0,427.0,3.61,2,多机-小范围-长时
163,明阳,BING,2024-04-24 15:47:00,2024-04-24 19:54:00,248,6.0,450.0,3.2848,2,多机-小范围-长时
162,明阳,BING,2024-04-24 19:55:00,2024-04-25 04:57:00,543,6.0,0.0,0.0,2,多机-小范围-长时
163,明阳,BING,2024-04-24 19:55:00,2024-04-25 04:57:00,543,6.0,0.0,0.0,2,多机-小范围-长时
150,东气,DING,2024-04-25 10:41:00,2024-04-25 10:46:00,6,110.0,0.0,1.653,1,单机-短时
150,东气,DING,2024-04-25 10:47:00,2024-04-25 10:52:00,6,110.0,0.0,1.652,1,单机-短时
150,东气,DING,2024-04-25 10:53:00,2024-04-25 11:40:00,48,110.0,0.0,1.652,1,单机-长时
150,东气,DING,2024-04-25 11:41:00,2024-04-25 11:46:00,6,110.0,0.0,1.653,1,单机-短时
150,东气,DING,2024-04-25 11:47:00,2024-04-25 11:52:00,6,110.0,0.0,1.654,1,单机-短时
150,东气,DING,2024-04-25 11:53:00,2024-04-25 11:58:00,6,110.0,0.0,1.652,1,单机-短时
150,东气,DING,2024-04-25 11:59:00,2024-04-25 12:04:00,6,110.0,0.0,1.653,1,单机-短时
150,东气,DING,2024-04-25 12:05:00,2024-04-25 12:28:00,24,110.0,0.0,1.652,1,单机-长时
150,东气,DING,2024-04-25 12:29:00,2024-04-25 12:34:00,6,110.0,0.0,1.651,1,单机-短时
150,东气,DING,2024-04-25 12:35:00,2024-04-25 12:52:00,18,110.0,0.0,1.65,1,单机-长时
150,东气,DING,2024-04-25 12:53:00,2024-04-25 12:58:00,6,110.0,0.0,1.649,1,单机-短时
150,东气,DING,2024-04-25 12:59:00,2024-04-25 13:04:00,6,110.0,0.0,1.65,1,单机-短时
150,东气,DING,2024-04-25 13:05:00,2024-04-25 13:28:00,24,110.0,0.0,1.648,1,单机-长时
150,东气,DING,2024-04-25 13:29:00,2024-04-25 13:40:00,12,110.0,0.0,1.647,1,单机-短时
150,东气,DING,2024-04-25 13:41:00,2024-04-25 13:58:00,18,110.0,0.0,1.648,1,单机-长时
150,东气,DING,2024-04-25 13:59:00,2024-04-25 14:04:00,6,110.0,0.0,1.647,1,单机-短时
150,东气,DING,2024-04-25 14:05:00,2024-04-25 14:10:00,6,110.0,0.0,1.648,1,单机-短时
150,东气,DING,2024-04-25 14:11:00,2024-04-25 16:34:00,144,110.0,0.0,1.647,1,单机-长时
150,东气,DING,2024-04-25 16:35:00,2024-04-25 17:13:00,39,110.0,0.0,1.648,1,单机-长时
150,东气,DING,2024-04-25 17:23:00,2024-04-25 21:04:00,222,110.0,0.0,0.0,1,单机-长时
150,东气,DING,2024-04-25 21:27:00,2024-04-26 02:44:00,318,110.0,0.0,0.0,1,单机-长时
162,明阳,BING,2024-04-25 22:48:00,2024-04-26 07:49:00,542,6.0,4278.0,7.2786,2,多机-小范围-长时
163,明阳,BING,2024-04-25 22:48:00,2024-04-26 07:49:00,542,6.0,4930.0,9.9001,2,多机-小范围-长时
150,东气,DING,2024-04-26 02:55:00,2024-05-06 16:44:00,15230,110.0,0.0,0.0,1,单机-长时
63,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,570.0,6.1609,130,多机-大范围-短时
64,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,201.0,2.8874,130,多机-大范围-短时
65,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,307.0,4.9315,130,多机-大范围-短时
66,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,266.0,3.4416,130,多机-大范围-短时
67,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,535.0,3.2525,130,多机-大范围-短时
68,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,940.0,5.0391,130,多机-大范围-短时
69,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,384.0,4.1048,130,多机-大范围-短时
70,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,460.0,6.7328,130,多机-大范围-短时
71,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,501.0,5.8658,130,多机-大范围-短时
72,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,3.0,0.0,2.8236,130,多机-大范围-短时
73,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,424.0,4.092,130,多机-大范围-短时
74,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,892.0,4.9479,130,多机-大范围-短时
75,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,565.0,5.2799,130,多机-大范围-短时
76,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,1071.0,5.7411,130,多机-大范围-短时
77,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,793.0,4.5671,130,多机-大范围-短时
78,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,530.0,3.0111,130,多机-大范围-短时
79,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,477.0,5.3331,130,多机-大范围-短时
80,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,354.0,4.8112,130,多机-大范围-短时
81,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,493.0,4.6528,130,多机-大范围-短时
82,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,3.0,0.0,5.327,130,多机-大范围-短时
83,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,578.0,5.0358,130,多机-大范围-短时
84,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,333.0,3.5534,130,多机-大范围-短时
86,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,583.0,3.5677,130,多机-大范围-短时
87,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,1371.0,7.9753,130,多机-大范围-短时
88,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,1069.0,6.5224,130,多机-大范围-短时
89,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,775.0,6.0124,130,多机-大范围-短时
90,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,608.0,4.7142,130,多机-大范围-短时
92,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,342.0,3.9201,130,多机-大范围-短时
93,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,363.0,3.8216,130,多机-大范围-短时
94,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,3.0,0.0,3.9179,130,多机-大范围-短时
95,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,175.0,2.8025,130,多机-大范围-短时
98,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,564.0,3.7402,130,多机-大范围-短时
99,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,914.0,6.0553,130,多机-大范围-短时
100,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,839.0,6.6943,130,多机-大范围-短时
101,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,613.0,5.459,130,多机-大范围-短时
102,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,522.0,3.4896,130,多机-大范围-短时
103,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,592.0,4.4941,130,多机-大范围-短时
104,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,3.0,0.0,1.2728,130,多机-大范围-短时
105,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,234.0,3.3464,130,多机-大范围-短时
106,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,3.0,0.0,1.8522,130,多机-大范围-短时
108,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,327.0,3.1966,130,多机-大范围-短时
109,明阳,WU,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,71.0,4.6863,130,多机-大范围-短时
110,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,4.519,130,多机-大范围-短时
111,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,105.0,-51.0,4.168,130,多机-大范围-短时
112,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,4.158,130,多机-大范围-短时
113,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,3.057,130,多机-大范围-短时
114,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,803.58,3.792,130,多机-大范围-短时
115,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,930.7,4.39,130,多机-大范围-短时
116,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,981.1,5.549,130,多机-大范围-短时
117,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,6.606,130,多机-大范围-短时
118,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,101.0,1555.88,5.593,130,多机-大范围-短时
120,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,8.009,130,多机-大范围-短时
121,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,798.76,5.167,130,多机-大范围-短时
122,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,6.23,130,多机-大范围-短时
123,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,101.0,1965.8,6.327,130,多机-大范围-短时
124,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,101.0,1600.83,6.093,130,多机-大范围-短时
125,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,1368.63,5.804,130,多机-大范围-短时
126,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,5.9,130,多机-大范围-短时
127,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,103.0,2019.96,5.965,130,多机-大范围-短时
128,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,-11.361,4.895,130,多机-大范围-短时
129,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,7.376,130,多机-大范围-短时
130,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,6.436,130,多机-大范围-短时
131,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,6.177,130,多机-大范围-短时
132,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,1398.24,6.255,130,多机-大范围-短时
133,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,5.97,130,多机-大范围-短时
134,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,2097.52,6.182,130,多机-大范围-短时
135,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,7.121,130,多机-大范围-短时
136,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,6.382,130,多机-大范围-短时
137,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,-0.588,6.481,130,多机-大范围-短时
138,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,1695.86,5.814,130,多机-大范围-短时
139,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,1578.22,7.058,130,多机-大范围-短时
140,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,101.0,904.8,5.734,130,多机-大范围-短时
141,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,363.0,4.7,130,多机-大范围-短时
142,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,628.56,4.407,130,多机-大范围-短时
143,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,937.92,4.845,130,多机-大范围-短时
144,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,-6.607,6.931,130,多机-大范围-短时
145,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,103.0,1078.89,6.381,130,多机-大范围-短时
146,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,101.0,1465.12,6.719,130,多机-大范围-短时
147,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,-29.74,6.876,130,多机-大范围-短时
148,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,1215.12,6.865,130,多机-大范围-短时
149,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,7.066,130,多机-大范围-短时
151,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,110.0,0.0,3.572,130,多机-大范围-短时
152,东气,DING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,106.0,117.32,3.351,130,多机-大范围-短时
153,明阳,BING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,1304.0,5.4362,130,多机-大范围-短时
154,明阳,BING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,416.0,3.9527,130,多机-大范围-短时
155,明阳,BING,2024-04-27 05:03:00,2024-04-27 05:12:00,10,1.0,1020.0,6.8034,130,多机-大范围-短时
